test_id,q1_initial,q2_initial,simulation_duration,timestep,valid,weight_displacement_mean,weight_displacement_std,weight_displacement_median,weight_displacement_iqr,weight_displacement_max,weight_displacement_final,trajectory_length,speed_mean,speed_std,speed_median,speed_iqr,speed_max,acceleration_mean,acceleration_std,acceleration_median,acceleration_iqr,acceleration_max,q1_mean,q1_std,q1_median,q1_iqr,q1_max_abs,q2_mean,q2_std,q2_median,q2_iqr,q2_max_abs,q1_velocity_mean,q1_velocity_std,q1_velocity_median,q1_velocity_iqr,q1_velocity_max_abs,q2_velocity_mean,q2_velocity_std,q2_velocity_median,q2_velocity_iqr,q2_velocity_max_abs,q1_acceleration_mean,q1_acceleration_std,q1_acceleration_median,q1_acceleration_iqr,q1_acceleration_max_abs,q2_acceleration_mean,q2_acceleration_std,q2_acceleration_median,q2_acceleration_iqr,q2_acceleration_max_abs,initial_kinetic_energy,final_kinetic_energy,kinetic_energy_std,kinetic_energy_mean,kinetic_energy_min,kinetic_energy_max,initial_potential_energy,final_potential_energy,potential_energy_std,potential_energy_mean,potential_energy_min,potential_energy_max,initial_total_energy,final_total_energy,total_energy_std,total_energy_mean,total_energy_min,total_energy_max,q1_dominant_frequency,q1_oscillation_count,q1_decay_rate,q2_dominant_frequency,q2_oscillation_count,q2_decay_rate,final_q1,final_q2,final_q1_velocity,final_q2_velocity,final_q1_acceleration,final_q2_acceleration
1.0,1.570772723309828,2.780188481767462e-05,14.99800000000168,0.0020000000000002243,1.0,2.4546592883955554,1.4705650044266958,2.976356143476437,2.917207276915358,3.997929149220994,2.4722761998038587,59.06172634729899,3.9378824135035595,2.0991318706418656,4.33285867323824,3.9877197344254243,6.398711519769655,11.446004799855027,12.280973897027748,6.29414265036047,20.788701052122683,39.771028904072125,-0.03855338170214306,1.0090205844520683,-0.18559875975932535,1.7463968411391444,1.573454590015959,-0.035510346088331576,0.3440423846594678,-0.05306286191254725,0.6237522190854603,0.6358744888831798,-0.07780292425702678,2.3888450572346076,-0.1429859877389542,3.597586975903647,6.137566109193465,-0.023236031776452646,2.7812103559291375,0.052703985503993744,3.379669296813952,6.632296264569006,0.20836991391640747,16.376413440293398,0.5100915991015897,21.428015271274937,34.713110748354445,0.014676555061986679,34.461701748932335,0.5495481687824872,38.370402164997685,69.60982027280133,0.0007074510388578,54.09124285330477,20.20326086770607,26.796514444090448,1.0946528460726032e-05,58.74984203485704,78.4792925423112,22.371609388012427,20.21296999549725,50.6834892065638,19.62100928999453,78.4792925423112,78.47999999335006,76.4628522413172,0.5752208114935417,77.48000365065423,76.4628522413172,78.47999999335006,0.33333333333333304,4.0,-0.0015071987339685827,0.33333333333333304,24.0,0.004570086031391388,0.4006153585743251,-0.3487292487197219,3.1428784693676977,0.1730747554624889,-29.131313663273485,61.00720699134276
2.0,1.570772759494721,0.0500277223482037,14.99800000000168,0.0020000000000002243,1.0,2.465274293877874,1.483504366727912,2.9956682305047853,2.9331761562177343,3.99936054532702,2.759685142626508,59.38797438041843,3.9595932539395426,2.126222195892191,4.339123560738897,4.060398306754141,6.472357130873717,11.695970542705767,12.752363696128377,6.1472935352576705,21.342146819314053,40.251902961613986,-0.05946853370366109,1.0278578846122222,-0.23456299426225624,1.7869129854040484,1.6207206419411777,0.023715676629271258,0.34722260503820085,0.0361372733987929,0.6416431953152102,0.6033199484558008,-0.10011017155814812,2.4102875062628564,-0.1769174825447003,3.7086586771351167,6.09852003177191,-0.0024748331417756464,2.855771297776668,0.02480757583028255,3.452228102530385,6.503581990023633,0.40719681342151853,16.785684196763505,0.0383689014851141,21.539722936491874,34.450277529688904,-0.4274832191833984,35.374222197515415,-0.9161068181519836,38.7202371843717,68.88591070915783,0.0007073992345713,57.83901105705198,20.57055995898034,27.182899723369143,3.4281352489439864e-05,59.975043400185086,79.7050317204848,19.77126740458692,20.576020155164766,51.48016997505689,19.620627477458285,79.7050317204848,79.70573911971937,77.6102784616389,0.6005032674170788,78.66306969842603,77.6102784616389,79.70573911971937,0.33333333333333304,4.0,0.00882403583906152,0.33333333333333304,24.0,0.028774288966008525,0.063044801750422,0.0192771911713582,6.094255849145855,-6.392964701571192,2.3057343166621624,-6.31333746733961
3.0,1.5707728637672227,0.1000274931257007,14.99800000000168,0.0020000000000002243,1.0,2.483419633705949,1.4793524471654487,3.0527027615863376,2.925970949330119,3.9943716304488674,3.0465056456788067,59.75203171774334,3.983882114709373,2.1480257629368467,4.3530358101631,4.113671674175384,6.5240784499966455,11.907160135157913,13.038288770393125,6.2477055233933,21.851985546594,40.1726115259486,-0.050079995053373065,1.0420871607402153,-0.23740718369418476,1.8068935874197898,1.6036444519206507,-0.007158271472728889,0.3482574120238713,-0.021940740040779498,0.6378686508245113,0.5747159556767911,-0.11801331903851964,2.4161181445679714,-0.12122670995745895,3.814878784397887,6.1576283596735975,0.004738588139814571,2.878038529459878,0.06635956015797825,3.508775120449732,6.366743793950231,0.3667735674190999,17.08326641423668,0.3262960085232518,22.021058700444662,34.42358507721712,-0.3295283133388117,35.99710422215654,-0.15576908857130606,38.616649775968355,69.78029658327765,0.0007072499908125,58.46039706504556,20.926730982198855,27.542301835407347,4.5038706886461785e-05,61.1903708527641,80.92770728669376,20.34835469843429,20.92603494347605,52.30647913105952,19.620124374824584,80.92770728669376,80.92841453668457,78.80875176347985,0.6182184300298205,79.84878096646685,78.80875176347985,80.92841453668457,0.33333333333333304,4.0,-0.0013136019033991265,0.33333333333333304,24.0,0.007959567654056955,-0.204880858172539,0.1759757641566178,5.46523081280821,-4.873802284593163,24.774072525536837,-55.67392768402755
4.0,1.570773024763969,0.1500271390887884,14.99800000000168,0.0020000000000002243,1.0,2.49468434222023,1.4780903317471386,3.0725841685163497,2.9211747062365907,3.9903104493935992,3.2849238695089147,60.061167134457406,4.004513887246915,2.169933171658695,4.362786783904697,4.162707936690872,6.595199570301518,12.162832929569095,13.43203617355713,6.183137431155764,22.361607863275438,41.50447593547639,-0.04857861779854863,1.0573385055700337,-0.22810962910102794,1.8327468538615772,1.6299894110655602,-0.010719825409074641,0.35646814639195135,-0.01525692541890605,0.6527468203497404,0.5974111301201411,-0.13824850759097976,2.4327326324068146,-0.11847882143597849,3.846909373527123,6.338203799276823,0.01577516181867397,2.9503427784297136,0.0808935233644124,3.567677806881962,6.691519921762231,0.22933624455549184,17.47057538549053,0.2635347678367115,22.251325469160047,35.83597593051958,-0.02195092010372379,36.825872868691434,0.126663309020695,38.750813357015296,73.13944946117111,0.000707019569492,55.845832597726506,21.280370479143414,27.885775168810923,4.7316817979766083e-07,62.39817496728173,82.14426317288189,24.10294447885145,21.27355723948286,53.1359894458914,19.620303798434115,82.14426317288189,82.14497019245138,79.94877707657795,0.6427820040831951,81.02176461470232,79.94877707657795,82.14497019245138,0.33333333333333304,4.0,0.0019553172629536027,0.33333333333333304,23.0,-0.07840974460724574,-0.5063430263425036,0.3869047876648371,3.397581564094494,-0.2514162950321451,30.82289107231115,-64.2656545118453
5.0,1.570773226807392,0.2000266945502848,14.99800000000168,0.0020000000000002243,1.0,2.5014894875379396,1.4767881592269363,3.087076066261915,2.9166317417483825,3.9811799447201337,3.54404621328412,60.35518840953446,4.024119989373795,2.187708412770021,4.368051888357413,4.2009410983306665,6.6532617024487735,12.379642507571086,13.770171349684109,6.136014475505772,22.58328814260042,43.222781706839434,-0.048044618500181685,1.068903002287002,-0.2142503808303757,1.8578679380449954,1.642331111952671,-0.008671240236355522,0.3699756008442613,-0.0204946756491679,0.6790997413827935,0.6244190068333125,-0.1500366014160536,2.4578707011988827,-0.13639928637487408,3.8425030605446024,6.505031275979808,0.006174848767587931,3.029469776203819,0.06667934803379136,3.49929103439767,6.97413796816255,0.10565732117681713,17.889017246078236,0.13727244037274622,22.2622766530193,37.12817244055532,0.22485353050770257,37.7651699915633,0.2589388424579928,38.59578934992602,76.35442899492642,0.0007067304060062,51.91969087144997,21.643930527735556,28.217438086190725,1.6126004784540437e-05,63.59688066630735,83.35165860103106,29.14661181316165,21.63055363641546,53.96464639278775,19.6200146212993,83.35165860103106,83.35236533143707,81.06630268461163,0.6691923317893795,82.18208447897848,81.06630268461163,83.35236533143707,0.33333333333333304,4.0,0.004272839394588097,0.33333333333333304,23.0,0.048529291026813165,-0.6813072337073287,0.2891976933988911,1.539377199573418,3.451151464432318,33.93590084805884,-64.99375115205427
6.0,1.5707734532637017,0.2500261959132566,14.99800000000168,0.0020000000000002243,1.0,2.507170814317103,1.4711095648111685,3.1037613697281614,2.9059860102784834,3.9682152680447187,3.7442507815464796,60.628195287393346,4.042309997899949,2.2067686134002704,4.3763843652858405,4.2368983709533055,6.7064064268172485,12.525701645893813,14.045209155100423,6.056633256940131,22.685234702728152,44.93561080872956,-0.04325206047151106,1.0815328869628202,-0.19596486056451434,1.879343065876496,1.6734360807645856,-0.016095185127475566,0.3815444601685299,-0.03189432833270095,0.7009860510046919,0.6585866919118745,-0.15190754450308505,2.4917237826386027,-0.14189393273956036,3.8886938628257512,6.7309909633846905,-0.02192630964197316,3.0869557137197345,0.046457269479056956,3.566484743491989,7.43093473282605,-0.013613845976841548,18.320611658682797,0.1236764996177831,22.38598985849351,39.05764745407042,0.4486998988152894,38.743434403377705,0.5468982166750314,38.919091064776104,80.86190781907518,0.0007064063042451,47.0010456829876,22.028773158535735,28.56801506989366,7.689410730557081e-07,64.78506537023176,84.54687568827487,35.18275706071712,22.010285110015726,54.75986021030585,19.620234749277152,84.54687568827487,84.54758209457911,82.18380274370472,0.695182535141867,83.32787528019952,82.18380274370472,84.54758209457911,0.33333333333333304,8.0,-0.050280245176153496,0.33333333333333304,23.0,0.016908391474889026,-0.707609149931062,-0.0856205006095479,-0.2092581377753512,6.72317113807006,-6.7394132710083525,21.160277887659053
7.0,1.5707736892248432,0.3000256757998075,14.99800000000168,0.0020000000000002243,1.0,2.507892659461115,1.466154941854961,3.1165075036839918,2.89140285651316,3.9536593211140243,3.8315012993023116,60.93783569296179,4.062910776933374,2.2240404420776505,4.3843988421339475,4.276647985220023,6.744846271881141,12.765478588861258,14.38675094625706,6.057721017246624,22.92473738788942,46.5797712007256,-0.042370222239309474,1.0885555628352983,-0.1823842831079075,1.8972550459849642,1.6698283493458574,-0.010640380368536012,0.4019244418514268,-0.0321323502560526,0.7455652064974754,0.696449970560702,-0.15492872404728722,2.5217879060645862,-0.1846588768449806,3.891326028489072,6.981852835407633,-0.04763777735271193,3.171447614932015,0.024770828109510652,3.5291262841602777,7.95013997247728,0.07140780928863984,18.95816717518979,0.17966211843706908,22.264100689061415,41.45991815039578,0.24167987132583094,40.09239477696855,0.21529149193956695,38.832516689665894,86.18667323792155,0.0007060685988292,39.31968383793749,22.418758762333162,28.920014088665422,0.0001372409908032,65.95802051135665,85.72692699381489,43.94152712601455,22.395815020907392,55.52657683214316,19.62041814802105,85.72692699381489,85.72763306241372,83.26121096395204,0.7247116215424568,84.4465909208086,83.26121096395204,85.72763306241372,0.33333333333333304,12.0,-0.018630833738755327,0.33333333333333304,23.0,0.006908164263172334,-0.7542105618003184,-0.4181692895553308,1.0784591498300982,3.5913909393546617,-18.61916765060904,46.564597074554605
8.0,1.5707739229824529,0.3500251598242956,14.99800000000168,0.0020000000000002243,1.0,2.3914912921502487,0.9985615124623255,2.4153463521842053,1.317091890070115,3.94679551741672,2.171605303078334,62.06396067315497,4.138025023759612,1.6249380158106457,4.278158192804597,2.668255093267752,6.871252371448565,18.272495414624053,14.369674926471738,16.348460995959638,20.20502074811394,68.6334599363493,0.003598902030057252,0.9894665119085188,-0.1125332360649702,1.6103974893481623,2.226427590123325,9.847450562241091,8.939397289343027,11.949333424901265,17.47193951259236,21.61392901942536,-0.05274316906569511,3.6300432688890036,0.29504927566807376,4.451593195854427,12.673545142671104,1.206040843046319,6.337932566667306,0.8617917582210809,7.082989576471131,28.385812547954576,-0.42008185271927206,38.979517271001036,-0.39468337339813425,36.756151146173806,244.42951388058705,1.1324449959508527,79.8843581695817,2.386431976525148,43.64495855358917,527.5180502933969,0.0007057340457955,47.410885670896775,17.868138483423937,28.854393030036118,0.0007057340457955,67.1076922460036,86.88886298802451,31.26078443714233,17.837911292434057,54.562522358680255,19.62187433774139,86.88886298802451,86.88956872207031,78.67167010803911,2.6424847946468364,83.41691538871635,78.67167010803911,86.88956872207031,0.5333333333333329,14.0,-0.03682379796752288,0.13333333333333322,11.0,-0.33845520630166886,0.785854871833701,18.42382886156836,-6.160831127691651,16.687454117595653,-143.4646268354723,293.9831791902754
9.0,1.570774146380159,0.4000246658219525,14.99800000000168,0.0020000000000002243,1.0,2.4086535127864694,1.165926175762937,2.665297162180315,2.117268583703615,3.955208970405358,0.42785875685181884,61.563116565295644,4.104392425834321,1.8649232401079017,4.155162353469853,3.2025033580278714,7.23377719754368,16.872093773282685,17.00812001648681,10.836722409243725,21.822909691411404,85.81627964431486,0.005747621221171123,1.05472378304372,-0.12136272914366905,1.7793797166853116,2.138342098250204,-4.415697149639924,3.2626148469882685,-5.6094125794705345,6.15564869859246,8.745325647900358,-0.03827613030822143,3.33886094125868,-0.0504269521004777,4.39096139994221,12.959554229911824,-0.35954116352589216,5.670911260536293,-0.0897416578993425,5.72861912401821,27.854078192935983,-0.00563482077260566,34.318282944707256,0.6753894428837074,28.931777115150215,238.17023091226187,0.15176017982217946,70.72285479440596,0.30034005030129934,56.64652302090942,508.80598613939645,0.000705414318272,5.624546790239847,20.162857261400337,28.971909275968855,0.000705414318272,68.22177635033376,88.02977942519945,75.89021620981296,20.264615646624005,55.763409471339614,19.635008101608385,88.02977942519945,88.03048483951773,81.51476300005281,2.128587068724635,84.73531874730848,81.51476300005281,88.03048483951773,0.33333333333333304,16.0,-0.011477685831702432,0.06666666666666661,13.0,-0.3647004100925779,0.9967458599923786,-4.9954085752235,-0.0943578336426238,2.2971402075856178,-3.712817746197407,-3.028971859196096
10.0,1.570774354438628,0.4500242046695173,14.99800000000168,0.0020000000000002243,1.0,2.3481561813283216,1.044983812657078,2.496468760071461,1.589883747619022,3.9493383867868284,3.0867308573791674,58.57630408523891,3.905429097623277,1.842184820045096,3.992356106149353,2.995940279717259,7.508349864389158,14.679744151680323,16.398364565176777,8.758489991566606,18.43558517315789,92.57473325636273,0.11103766889483953,1.298334894467549,0.13200900086695444,2.0111227831719347,2.7056578680690198,1.0784087975279,2.6171443580622875,0.5955230092183971,3.156306511401287,8.274163410669875,-0.22138653285867071,3.704731328773807,-0.6633412385248455,5.195108255768469,13.422461127229807,0.5095979707529287,6.106909021870433,0.763730055670379,5.405636825599561,27.52169969048288,-0.09068216802388733,36.64518144675095,-1.6638723829657556,24.184400032622573,227.0603656667176,-0.19432931287181854,77.82425626090968,1.2804893384468783,49.1867566433412,498.7710195805273,0.000705116542872,21.3680652206717,20.159410304233795,28.127780247006314,0.000705116542872,69.28501293453677,89.14682460209346,60.080246731685264,20.04598772928117,57.68826091633519,19.6753273375452,89.14682460209346,89.14752971863633,81.44831195235696,2.2978599873398333,85.81604116334151,81.44831195235696,89.14752971863633,0.33333333333333304,11.0,-0.05417480278383236,0.06666666666666661,12.0,-0.17965530824859668,-1.7486174389130344,8.09686117960839,-1.396006859856555,-2.880429352144442,23.913527112197613,-20.505739155177693
